Date,Pays,Filière,Valeur (TWh),
2023-09,Slovénie,Hydraulique,0,38657454
2023-10,Slovénie,Hydraulique,0,39805412
2023-11,Slovénie,Hydraulique,0,53908411
2023-12,Slovénie,Hydraulique,0,49883064
2024-01,Slovénie,Hydraulique,0,44669769
2024-02,Slovénie,Hydraulique,0,38162465
2024-03,Slovénie,Hydraulique,0,46627981
2024-04,Slovénie,Hydraulique,0,51453696
2024-05,Slovénie,Hydraulique,0,60068402
2024-06,Slovénie,Hydraulique,0,60315827
2024-07,Slovénie,Hydraulique,0,45180336
2024-08,Slovénie,Hydraulique,0,28734441
2024-09,Slovénie,Hydraulique,0,43619738
2024-10,Slovénie,Hydraulique,0,60201288
2024-11,Slovénie,Hydraulique,0,33761401
2024-12,Slovénie,Hydraulique,0,26884143
2025-01,Slovénie,Hydraulique,0,34224907
2025-02,Slovénie,Hydraulique,0,26775516
2025-03,Slovénie,Hydraulique,0,40843607
2025-04,Slovénie,Hydraulique,0,41978786
2025-05,Slovénie,Hydraulique,0,48980807
2025-06,Slovénie,Hydraulique,0,36209526
2025-07,Slovénie,Hydraulique,0,32395465
2025-08,Slovénie,Hydraulique,0,27358663
2025-09,Slovénie,Hydraulique,0,3277113
2025-10,Slovénie,Hydraulique,0,31473393
2025-11,Slovénie,Hydraulique,0,3861534
2016-01,Slovénie,Fioul,,
2016-02,Slovénie,Fioul,,
2016-03,Slovénie,Fioul,,
2016-04,Slovénie,Fioul,,
2016-05,Slovénie,Fioul,,
2016-06,Slovénie,Fioul,,
2016-07,Slovénie,Fioul,,
2016-08,Slovénie,Fioul,,
2016-09,Slovénie,Fioul,,
2016-10,Slovénie,Fioul,,
2016-11,Slovénie,Fioul,,
2016-12,Slovénie,Fioul,,
2017-01,Slovénie,Fioul,0,148892
2017-02,Slovénie,Fioul,,
2017-03,Slovénie,Fioul,,
2017-04,Slovénie,Fioul,,
2017-05,Slovénie,Fioul,,
2017-06,Slovénie,Fioul,3,"0,0000002"
2017-07,Slovénie,Fioul,,
2017-08,Slovénie,Fioul,9,"0,000039"
2017-09,Slovénie,Fioul,3,"0,0000002"
2017-10,Slovénie,Fioul,,
2017-11,Slovénie,Fioul,6,"0,0000006"
2017-12,Slovénie,Fioul,,
2018-01,Slovénie,Fioul,,
2018-02,Slovénie,Fioul,2,"0,00714"
2018-03,Slovénie,Fioul,,
2018-04,Slovénie,Fioul,,
2018-05,Slovénie,Fioul,,
2018-06,Slovénie,Fioul,6,"0,0000004"
2018-07,Slovénie,Fioul,,
2018-08,Slovénie,Fioul,4,"0,000095"
2018-09,Slovénie,Fioul,,
2018-10,Slovénie,Fioul,,
2018-11,Slovénie,Fioul,4,0
2018-12,Slovénie,Fioul,,
2019-01,Slovénie,Fioul,,
2019-02,Slovénie,Fioul,4,0
2019-03,Slovénie,Fioul,,
2019-04,Slovénie,Fioul,,
2019-05,Slovénie,Fioul,2,"0,0000004"
2019-06,Slovénie,Fioul,,
2019-07,Slovénie,Fioul,3,"0,0000009"
2019-08,Slovénie,Fioul,0,17372
2019-09,Slovénie,Fioul,,
2019-10,Slovénie,Fioul,,
2019-11,Slovénie,Fioul,5,"0,0000004"
2019-12,Slovénie,Fioul,,
2020-01,Slovénie,Fioul,,
2020-02,Slovénie,Fioul,,
2020-03,Slovénie,Fioul,,
2020-04,Slovénie,Fioul,,
2020-05,Slovénie,Fioul,,
2020-06,Slovénie,Fioul,,
2020-07,Slovénie,Fioul,,
2020-08,Slovénie,Fioul,,
2020-09,Slovénie,Fioul,,
2020-10,Slovénie,Fioul,,
2020-11,Slovénie,Fioul,,
2020-12,Slovénie,Fioul,,
2021-01,Slovénie,Fioul,,
2021-02,Slovénie,Fioul,,
2021-03,Slovénie,Fioul,,
2021-04,Slovénie,Fioul,,
2021-05,Slovénie,Fioul,,
2021-06,Slovénie,Fioul,,
2021-07,Slovénie,Fioul,,
2021-08,Slovénie,Fioul,,
2021-09,Slovénie,Fioul,,
2021-10,Slovénie,Fioul,,
2021-11,Slovénie,Fioul,,
2021-12,Slovénie,Fioul,,
2022-01,Slovénie,Fioul,4,"0,0000004"
2022-02,Slovénie,Fioul,,
2022-03,Slovénie,Fioul,0,76919
2022-04,Slovénie,Fioul,,
2022-05,Slovénie,Fioul,,
2022-06,Slovénie,Fioul,,
2022-07,Slovénie,Fioul,2,"0,00466"
2022-08,Slovénie,Fioul,,
2022-09,Slovénie,Fioul,3,"0,00085"
2022-10,Slovénie,Fioul,2,"0,00463"
2022-11,Slovénie,Fioul,6,"0,00395"
2022-12,Slovénie,Fioul,0,74655
2023-01,Slovénie,Fioul,,
2023-02,Slovénie,Fioul,2,0
2023-03,Slovénie,Fioul,1,"0,0000006"
2023-04,Slovénie,Fioul,1,"0,0000007"
2023-05,Slovénie,Fioul,,
2023-06,Slovénie,Fioul,,
2023-07,Slovénie,Fioul,1,"0,0000005"
2023-08,Slovénie,Fioul,,
2023-09,Slovénie,Fioul,,
2023-10,Slovénie,Fioul,5,"0,0000008"
2023-11,Slovénie,Fioul,0,13808
2023-12,Slovénie,Fioul,,
2024-01,Slovénie,Fioul,6,"0,0000009"
2024-02,Slovénie,Fioul,7,"0,00054"
2024-03,Slovénie,Fioul,,
2024-04,Slovénie,Fioul,,
2024-05,Slovénie,Fioul,1,"0,00781"
2024-06,Slovénie,Fioul,,
2024-07,Slovénie,Fioul,1,"0,00337"
2024-08,Slovénie,Fioul,0,10862
2024-09,Slovénie,Fioul,0,16218
2024-10,Slovénie,Fioul,4,"0,0000006"
2024-11,Slovénie,Fioul,0,79494
2024-12,Slovénie,Fioul,0,14382
2025-01,Slovénie,Fioul,2,"0,00457"
2025-02,Slovénie,Fioul,6,"0,000059"
2025-03,Slovénie,Fioul,3,"0,0000003"
2025-04,Slovénie,Fioul,6,"0,0000001"
2025-05,Slovénie,Fioul,1,"0,000046"
2025-06,Slovénie,Fioul,0,19448
2025-07,Slovénie,Fioul,0,10823
2025-08,Slovénie,Fioul,2,"0,0000008"
2025-09,Slovénie,Fioul,7,"0,00022"
2025-10,Slovénie,Fioul,0,11707
2025-11,Slovénie,Fioul,,
2016-01,Slovénie,Gaz,0,4422961
2016-02,Slovénie,Gaz,0,4050247
2016-03,Slovénie,Gaz,0,4139706
2016-04,Slovénie,Gaz,0,2372888
2016-05,Slovénie,Gaz,0,1547053
2016-06,Slovénie,Gaz,0,1159381
2016-07,Slovénie,Gaz,0,1055278
2016-08,Slovénie,Gaz,0,1045992
2016-09,Slovénie,Gaz,0,1036466
2016-10,Slovénie,Gaz,0,269746
2016-11,Slovénie,Gaz,0,3426982
2016-12,Slovénie,Gaz,0,3733393
2017-01,Slovénie,Gaz,0,5617557
2017-02,Slovénie,Gaz,0,4107791
2017-03,Slovénie,Gaz,0,3340879
2017-04,Slovénie,Gaz,0,2188871
2017-05,Slovénie,Gaz,0,1423808
2017-06,Slovénie,Gaz,0,602179
2017-07,Slovénie,Gaz,0,810226
2017-08,Slovénie,Gaz,0,901201
2017-09,Slovénie,Gaz,0,919575
2017-10,Slovénie,Gaz,0,1646518
2017-11,Slovénie,Gaz,0,2605324
2017-12,Slovénie,Gaz,0,2800786
2018-01,Slovénie,Gaz,0,3792065
2018-02,Slovénie,Gaz,0,3817756
2018-03,Slovénie,Gaz,0,4259466
2018-04,Slovénie,Gaz,0,2234865
2018-05,Slovénie,Gaz,0,1222219
2018-06,Slovénie,Gaz,0,781878
2018-07,Slovénie,Gaz,0,1008258
2018-08,Slovénie,Gaz,0,895404
2018-09,Slovénie,Gaz,0,881834
2018-10,Slovénie,Gaz,0,2066909
2018-11,Slovénie,Gaz,0,323353
2018-12,Slovénie,Gaz,0,3907733
2019-01,Slovénie,Gaz,0,4718649
2019-02,Slovénie,Gaz,0,4114378
2019-03,Slovénie,Gaz,0,4534113
2019-04,Slovénie,Gaz,0,2732657
2019-05,Slovénie,Gaz,0,2018422
2019-06,Slovénie,Gaz,0,139534
2019-07,Slovénie,Gaz,0,1720201
2019-08,Slovénie,Gaz,0,2313253
2019-09,Slovénie,Gaz,0,175314
2019-10,Slovénie,Gaz,0,2875133
2019-11,Slovénie,Gaz,0,3580059
2019-12,Slovénie,Gaz,0,3899124
2020-01,Slovénie,Gaz,0,4386529
2020-02,Slovénie,Gaz,0,4069745
2020-03,Slovénie,Gaz,0,4227442
2020-04,Slovénie,Gaz,0,2276193
2020-05,Slovénie,Gaz,0,1528152
2020-06,Slovénie,Gaz,0,1374261
2020-07,Slovénie,Gaz,0,2515557
2020-08,Slovénie,Gaz,0,2592427
2020-09,Slovénie,Gaz,0,3897124
2020-10,Slovénie,Gaz,0,4085892
2020-11,Slovénie,Gaz,0,5206509
2020-12,Slovénie,Gaz,0,5646217
2021-01,Slovénie,Gaz,0,5715698
2021-02,Slovénie,Gaz,0,4996207
2021-03,Slovénie,Gaz,0,5549693
2021-04,Slovénie,Gaz,0,3888377
2021-05,Slovénie,Gaz,0,2497672
2021-06,Slovénie,Gaz,0,1983938
2021-07,Slovénie,Gaz,0,2060105
2021-08,Slovénie,Gaz,0,2221764
2021-09,Slovénie,Gaz,0,2630304
2021-10,Slovénie,Gaz,0,4615413
2021-11,Slovénie,Gaz,0,5326101
2021-12,Slovénie,Gaz,0,6668647
2022-01,Slovénie,Gaz,0,6126303
2022-02,Slovénie,Gaz,0,5262333
2022-03,Slovénie,Gaz,0,5955989
2022-04,Slovénie,Gaz,0,3533129
2022-05,Slovénie,Gaz,0,2465308
2022-06,Slovénie,Gaz,0,1678218
2022-07,Slovénie,Gaz,0,2353943
2022-08,Slovénie,Gaz,0,2236823
2022-09,Slovénie,Gaz,0,1964048
2022-10,Slovénie,Gaz,0,3377979
2022-11,Slovénie,Gaz,0,4128987
2022-12,Slovénie,Gaz,0,6351123
2023-01,Slovénie,Gaz,0,4633745
2023-02,Slovénie,Gaz,0,4382238
2023-03,Slovénie,Gaz,0,4325035
2023-04,Slovénie,Gaz,0,3100763
2023-05,Slovénie,Gaz,0,2557552
2023-06,Slovénie,Gaz,0,2097043
2023-07,Slovénie,Gaz,0,2243623
2023-08,Slovénie,Gaz,0,1954025
2023-09,Slovénie,Gaz,0,2245662
2023-10,Slovénie,Gaz,0,2445066
2023-11,Slovénie,Gaz,0,4040593
2023-12,Slovénie,Gaz,0,5161927
2024-01,Slovénie,Gaz,0,3892781
2024-02,Slovénie,Gaz,0,4393178
2024-03,Slovénie,Gaz,0,47862
2024-04,Slovénie,Gaz,0,2985477
2024-05,Slovénie,Gaz,0,2711879
2024-06,Slovénie,Gaz,0,2459738
2024-07,Slovénie,Gaz,0,3065457
2024-08,Slovénie,Gaz,0,3386447
2024-09,Slovénie,Gaz,0,3204173
2024-10,Slovénie,Gaz,0,2957704
2024-11,Slovénie,Gaz,0,597572
2024-12,Slovénie,Gaz,0,9470114
2025-01,Slovénie,Gaz,0,8663544
2025-02,Slovénie,Gaz,0,5917318
2025-03,Slovénie,Gaz,0,7460902
2025-04,Slovénie,Gaz,0,3680608
2025-05,Slovénie,Gaz,0,6637151
2025-06,Slovénie,Gaz,0,6741198
2025-07,Slovénie,Gaz,0,6453426
2025-08,Slovénie,Gaz,0,6411049
2025-09,Slovénie,Gaz,0,6228236
2025-10,Slovénie,Gaz,0,10222849
2025-11,Slovénie,Gaz,0,13610016
2016-01,Slovénie,Charbon,0,38434477
2016-02,Slovénie,Charbon,0,31105624
2016-03,Slovénie,Charbon,0,33661123
2016-04,Slovénie,Charbon,0,2720021
2016-05,Slovénie,Charbon,0,26224432
2016-06,Slovénie,Charbon,0,31746731
2016-07,Slovénie,Charbon,0,45463417
2016-08,Slovénie,Charbon,0,33341409
2016-09,Slovénie,Charbon,0,4141386
2016-10,Slovénie,Charbon,0,50584005
2016-11,Slovénie,Charbon,0,39481378
2016-12,Slovénie,Charbon,0,51498872
2017-01,Slovénie,Charbon,0,51619013
2017-02,Slovénie,Charbon,0,40531288
2017-03,Slovénie,Charbon,0,42292632
2017-04,Slovénie,Charbon,0,32809357
2017-05,Slovénie,Charbon,0,31394505
2017-06,Slovénie,Charbon,0,25941668
2017-07,Slovénie,Charbon,0,41061018
2017-08,Slovénie,Charbon,0,4000986
2017-09,Slovénie,Charbon,0,28609211
2017-10,Slovénie,Charbon,0,33261403
2017-11,Slovénie,Charbon,0,34320461
2017-12,Slovénie,Charbon,0,3173876
2018-01,Slovénie,Charbon,0,35603119
2018-02,Slovénie,Charbon,0,4213676
2018-03,Slovénie,Charbon,0,41087819
2018-04,Slovénie,Charbon,0,30229827
2018-05,Slovénie,Charbon,0,15336724
2018-06,Slovénie,Charbon,0,13304709
2018-07,Slovénie,Charbon,0,3679708
2018-08,Slovénie,Charbon,0,41165931
2018-09,Slovénie,Charbon,0,36987631
2018-10,Slovénie,Charbon,0,45725836
2018-11,Slovénie,Charbon,0,43705947
2018-12,Slovénie,Charbon,0,32913968
2019-01,Slovénie,Charbon,0,39945325
2019-02,Slovénie,Charbon,0,35530147
2019-03,Slovénie,Charbon,0,29867811
2019-04,Slovénie,Charbon,0,25335801
2019-05,Slovénie,Charbon,0,28730354
2019-06,Slovénie,Charbon,0,29600058
2019-07,Slovénie,Charbon,0,43227944
2019-08,Slovénie,Charbon,0,28008937
2019-09,Slovénie,Charbon,0,2541338
2019-10,Slovénie,Charbon,0,47382696
2019-11,Slovénie,Charbon,0,33353963
2019-12,Slovénie,Charbon,0,34298729
2020-01,Slovénie,Charbon,0,2965402
2020-02,Slovénie,Charbon,0,28885237
2020-03,Slovénie,Charbon,0,22840465
2020-04,Slovénie,Charbon,0,19955034
2020-05,Slovénie,Charbon,0,18146252
2020-06,Slovénie,Charbon,0,31488047
2020-07,Slovénie,Charbon,0,40230598
2020-08,Slovénie,Charbon,0,33401863
2020-09,Slovénie,Charbon,0,34838759
2020-10,Slovénie,Charbon,0,48048052
2020-11,Slovénie,Charbon,0,44345345
2020-12,Slovénie,Charbon,0,38753362
2021-01,Slovénie,Charbon,0,37734928
2021-02,Slovénie,Charbon,0,3064312
2021-03,Slovénie,Charbon,0,37283619
2021-04,Slovénie,Charbon,0,31439048
2021-05,Slovénie,Charbon,0,17497679
2021-06,Slovénie,Charbon,0,12151903
2021-07,Slovénie,Charbon,0,15159645
2021-08,Slovénie,Charbon,0,36088865
2021-09,Slovénie,Charbon,0,27271123
2021-10,Slovénie,Charbon,0,31174423
2021-11,Slovénie,Charbon,0,35388898
2021-12,Slovénie,Charbon,0,34067414
2022-01,Slovénie,Charbon,0,35142489
2022-02,Slovénie,Charbon,0,32185783
2022-03,Slovénie,Charbon,0,42620626
2022-04,Slovénie,Charbon,0,22791589
2022-05,Slovénie,Charbon,0,22909392
2022-06,Slovénie,Charbon,0,26153116
2022-07,Slovénie,Charbon,0,24116038
2022-08,Slovénie,Charbon,0,26472658
2022-09,Slovénie,Charbon,0,16671268
2022-10,Slovénie,Charbon,0,12123496
2022-11,Slovénie,Charbon,0,2769847
2022-12,Slovénie,Charbon,0,16035563
2023-01,Slovénie,Charbon,0,20604087
2023-02,Slovénie,Charbon,0,24283483
2023-03,Slovénie,Charbon,0,24309467
2023-04,Slovénie,Charbon,0,19493461
2023-05,Slovénie,Charbon,0,9356411
2023-06,Slovénie,Charbon,0,28510534
2023-07,Slovénie,Charbon,0,2773639
2023-08,Slovénie,Charbon,0,28404481
2023-09,Slovénie,Charbon,0,23289791
2023-10,Slovénie,Charbon,0,30046409
2023-11,Slovénie,Charbon,0,26652782
2023-12,Slovénie,Charbon,0,24155288
2024-01,Slovénie,Charbon,0,32523864
2024-02,Slovénie,Charbon,0,31730728
2024-03,Slovénie,Charbon,0,27052313
2024-04,Slovénie,Charbon,0,21275136
2024-05,Slovénie,Charbon,0,7156071
2024-06,Slovénie,Charbon,0,24167911
2024-07,Slovénie,Charbon,0,22984724
2024-08,Slovénie,Charbon,0,26107834
2024-09,Slovénie,Charbon,0,21913863
2024-10,Slovénie,Charbon,0,28666607
2024-11,Slovénie,Charbon,0,38574269
2024-12,Slovénie,Charbon,0,34353092
2025-01,Slovénie,Charbon,0,26998637
2025-02,Slovénie,Charbon,0,30916309
2025-03,Slovénie,Charbon,0,31461876
2025-04,Slovénie,Charbon,0,15534569
2025-05,Slovénie,Charbon,0,141909
2025-06,Slovénie,Charbon,0,118325
2025-07,Slovénie,Charbon,0,958099
2025-08,Slovénie,Charbon,0,38804
2025-09,Slovénie,Charbon,0,25964
2025-10,Slovénie,Charbon,0,23671984
2025-11,Slovénie,Charbon,0,22857534
2016-01,Slovénie,Nucléaire,0,51671234
2016-02,Slovénie,Nucléaire,0,48506564
2016-03,Slovénie,Nucléaire,0,51874474
2016-04,Slovénie,Nucléaire,0,50064763
2016-05,Slovénie,Nucléaire,0,51595263
2016-06,Slovénie,Nucléaire,0,49632421
2016-07,Slovénie,Nucléaire,0,50480545
2016-08,Slovénie,Nucléaire,0,50619421
2016-09,Slovénie,Nucléaire,0,48518571
2016-10,Slovénie,Nucléaire,,
2016-11,Slovénie,Nucléaire,0,38380341
2016-12,Slovénie,Nucléaire,0,51736558
2017-01,Slovénie,Nucléaire,0,5141145
2017-02,Slovénie,Nucléaire,0,44191495
2017-03,Slovénie,Nucléaire,0,51715559
2017-04,Slovénie,Nucléaire,0,47269594
2017-05,Slovénie,Nucléaire,0,51297484
2017-06,Slovénie,Nucléaire,0,48723513
2017-07,Slovénie,Nucléaire,0,50091994
2017-08,Slovénie,Nucléaire,0,49472787
2017-09,Slovénie,Nucléaire,0,49358001
2017-10,Slovénie,Nucléaire,0,51510288
2017-11,Slovénie,Nucléaire,0,49999786
2017-12,Slovénie,Nucléaire,0,51410028
2018-01,Slovénie,Nucléaire,0,51699311
2018-02,Slovénie,Nucléaire,0,46744669
2018-03,Slovénie,Nucléaire,0,51636156
2018-04,Slovénie,Nucléaire,2,"0,000039"
2018-05,Slovénie,Nucléaire,0,47447743
2018-06,Slovénie,Nucléaire,0,4948408
2018-07,Slovénie,Nucléaire,0,49768226
2018-08,Slovénie,Nucléaire,0,49820695
2018-09,Slovénie,Nucléaire,0,49487905
2018-10,Slovénie,Nucléaire,0,50982823
2018-11,Slovénie,Nucléaire,0,49975713
2018-12,Slovénie,Nucléaire,0,51756049
2019-01,Slovénie,Nucléaire,0,50968607
2019-02,Slovénie,Nucléaire,0,46739374
2019-03,Slovénie,Nucléaire,0,51750939
2019-04,Slovénie,Nucléaire,0,49998192
2019-05,Slovénie,Nucléaire,0,51447201
2019-06,Slovénie,Nucléaire,0,48329424
2019-07,Slovénie,Nucléaire,0,50297135
2019-08,Slovénie,Nucléaire,0,5023946
2019-09,Slovénie,Nucléaire,0,48563882
2019-10,Slovénie,Nucléaire,0,2163677
2019-11,Slovénie,Nucléaire,0,49449161
2019-12,Slovénie,Nucléaire,0,51300449
2020-01,Slovénie,Nucléaire,0,51826179
2020-02,Slovénie,Nucléaire,0,48335888
2020-03,Slovénie,Nucléaire,0,51828328
2020-04,Slovénie,Nucléaire,0,49672207
2020-05,Slovénie,Nucléaire,0,51378665
2020-06,Slovénie,Nucléaire,0,49624813
2020-07,Slovénie,Nucléaire,0,50857249
2020-08,Slovénie,Nucléaire,0,50603767
2020-09,Slovénie,Nucléaire,0,49425918
2020-10,Slovénie,Nucléaire,0,51659213
2020-11,Slovénie,Nucléaire,0,50070014
2020-12,Slovénie,Nucléaire,0,48799182
2021-01,Slovénie,Nucléaire,0,5169722
2021-02,Slovénie,Nucléaire,0,46702546
2021-03,Slovénie,Nucléaire,0,51429869
2021-04,Slovénie,Nucléaire,,
2021-05,Slovénie,Nucléaire,0,41852092
2021-06,Slovénie,Nucléaire,0,4914053
2021-07,Slovénie,Nucléaire,0,5017361
2021-08,Slovénie,Nucléaire,0,50168524
2021-09,Slovénie,Nucléaire,0,48644068
2021-10,Slovénie,Nucléaire,0,50722445
2021-11,Slovénie,Nucléaire,0,49772757
2021-12,Slovénie,Nucléaire,0,51542738
2022-01,Slovénie,Nucléaire,0,5111278
2022-02,Slovénie,Nucléaire,0,46431141
2022-03,Slovénie,Nucléaire,0,51079189
2022-04,Slovénie,Nucléaire,0,49558791
2022-05,Slovénie,Nucléaire,0,50849988
2022-06,Slovénie,Nucléaire,0,48140794
2022-07,Slovénie,Nucléaire,0,48980456
2022-08,Slovénie,Nucléaire,0,48597621
2022-09,Slovénie,Nucléaire,0,48438083
2022-10,Slovénie,Nucléaire,,
2022-11,Slovénie,Nucléaire,0,3592277
2022-12,Slovénie,Nucléaire,0,51958131
2023-01,Slovénie,Nucléaire,0,51938782
2023-02,Slovénie,Nucléaire,0,46921018
2023-03,Slovénie,Nucléaire,0,514914
2023-04,Slovénie,Nucléaire,0,50166468
2023-05,Slovénie,Nucléaire,0,51648601
2023-06,Slovénie,Nucléaire,0,49535346
2023-07,Slovénie,Nucléaire,0,50934091
2023-08,Slovénie,Nucléaire,0,50975203
2023-09,Slovénie,Nucléaire,0,49593173
2023-10,Slovénie,Nucléaire,0,8298775
2023-11,Slovénie,Nucléaire,0,19331343
2023-12,Slovénie,Nucléaire,0,51857738
2024-01,Slovénie,Nucléaire,0,51938348
2024-02,Slovénie,Nucléaire,0,48600721
2024-03,Slovénie,Nucléaire,0,51731302
2024-04,Slovénie,Nucléaire,1,"0,000025"
2024-05,Slovénie,Nucléaire,0,47312655
2024-06,Slovénie,Nucléaire,0,49981001
2024-07,Slovénie,Nucléaire,0,50930789
2024-08,Slovénie,Nucléaire,0,5037273
2024-09,Slovénie,Nucléaire,0,49606637
2024-10,Slovénie,Nucléaire,0,51834973
2024-11,Slovénie,Nucléaire,0,50484129
2024-12,Slovénie,Nucléaire,0,52191772
2025-01,Slovénie,Nucléaire,0,5220679
2025-02,Slovénie,Nucléaire,0,47156783
2025-03,Slovénie,Nucléaire,0,52165223
2025-04,Slovénie,Nucléaire,0,50398826
2025-05,Slovénie,Nucléaire,0,51932795
2025-06,Slovénie,Nucléaire,0,49155399
2025-07,Slovénie,Nucléaire,0,50587744
2025-08,Slovénie,Nucléaire,0,50532051
2025-09,Slovénie,Nucléaire,0,44804267
2025-10,Slovénie,Nucléaire,0,3017575
2025-11,Slovénie,Nucléaire,0,50461508
2016-01,Slovénie,Toutes les filières,1,22686397
2016-02,Slovénie,Toutes les filières,1,22411696
2016-03,Slovénie,Toutes les filières,1,34567882
2016-04,Slovénie,Toutes les filières,1,24940301
2016-05,Slovénie,Toutes les filières,1,32745728
2016-06,Slovénie,Toutes les filières,1,4383925
2016-07,Slovénie,Toutes les filières,1,4699889
2016-08,Slovénie,Toutes les filières,1,33865107
2016-09,Slovénie,Toutes les filières,1,22700962
2016-10,Slovénie,Toutes les filières,0,8774749
2016-11,Slovénie,Toutes les filières,1,31094468
2016-12,Slovénie,Toutes les filières,1,37149321
2017-01,Slovénie,Toutes les filières,1,3089864
2017-02,Slovénie,Toutes les filières,1,15949472
2017-03,Slovénie,Toutes les filières,1,3138038
2017-04,Slovénie,Toutes les filières,1,12080489
2017-05,Slovénie,Toutes les filières,1,26542986
2017-06,Slovénie,Toutes les filières,1,13824311
2017-07,Slovénie,Toutes les filières,1,29173442
2017-08,Slovénie,Toutes les filières,1,28569083
2017-09,Slovénie,Toutes les filières,1,34783098
2017-10,Slovénie,Toutes les filières,1,22644512
2017-11,Slovénie,Toutes les filières,1,26708115
2017-12,Slovénie,Toutes les filières,1,34776016
2018-01,Slovénie,Toutes les filières,1,33096363
2018-02,Slovénie,Toutes les filières,1,20788779
2018-03,Slovénie,Toutes les filières,1,41435029
2018-04,Slovénie,Toutes les filières,1,296842
2018-05,Slovénie,Toutes les filières,1,31548854
2018-06,Slovénie,Toutes les filières,1,16676642
2018-07,Slovénie,Toutes les filières,1,24687856
2018-08,Slovénie,Toutes les filières,1,24069699
2018-09,Slovénie,Toutes les filières,1,24553785
2018-10,Slovénie,Toutes les filières,1,29752915
2018-11,Slovénie,Toutes les filières,1,46409305
2018-12,Slovénie,Toutes les filières,1,16020639
2019-01,Slovénie,Toutes les filières,1,16644
2019-02,Slovénie,Toutes les filières,1,2028908
2019-03,Slovénie,Toutes les filières,1,15645688
2019-04,Slovénie,Toutes les filières,1,20198062
2019-05,Slovénie,Toutes les filières,1,38066831
2019-06,Slovénie,Toutes les filières,1,38215671
2019-07,Slovénie,Toutes les filières,1,33710574
2019-08,Slovénie,Toutes les filières,1,14030522
2019-09,Slovénie,Toutes les filières,1,895775
2019-10,Slovénie,Toutes les filières,0,80484207
2019-11,Slovénie,Toutes les filières,1,50564034
2019-12,Slovénie,Toutes les filières,1,44516396
2020-01,Slovénie,Toutes les filières,1,20909505
2020-02,Slovénie,Toutes les filières,1,7174508
2020-03,Slovénie,Toutes les filières,1,16436649
2020-04,Slovénie,Toutes les filières,1,7852128
2020-05,Slovénie,Toutes les filières,1,21544699
2020-06,Slovénie,Toutes les filières,1,36303567
2020-07,Slovénie,Toutes les filières,1,43747546
2020-08,Slovénie,Toutes les filières,1,35093795
2020-09,Slovénie,Toutes les filières,1,39927977
2020-10,Slovénie,Toutes les filières,1,73610231
2020-11,Slovénie,Toutes les filières,1,40928988
2020-12,Slovénie,Toutes les filières,1,45520608
2021-01,Slovénie,Toutes les filières,1,43271037
2021-02,Slovénie,Toutes les filières,1,30371307
2021-03,Slovénie,Toutes les filières,1,33300704
2021-04,Slovénie,Toutes les filières,0,75934613
2021-05,Slovénie,Toutes les filières,1,36439593
2021-06,Slovénie,Toutes les filières,1,26870788
2021-07,Slovénie,Toutes les filières,1,16610447
2021-08,Slovénie,Toutes les filières,1,32585636
2021-09,Slovénie,Toutes les filières,1,5117797
2021-10,Slovénie,Toutes les filières,1,15412216
2021-11,Slovénie,Toutes les filières,1,25521525
2021-12,Slovénie,Toutes les filières,1,2349456
2022-01,Slovénie,Toutes les filières,1,22167994
2022-02,Slovénie,Toutes les filières,1,5381394
2022-03,Slovénie,Toutes les filières,1,23036343
2022-04,Slovénie,Toutes les filières,1,9312937
2022-05,Slovénie,Toutes les filières,1,16624745
2022-06,Slovénie,Toutes les filières,1,10684088
2022-07,Slovénie,Toutes les filières,1,1432014
2022-08,Slovénie,Toutes les filières,1,1004578
2022-09,Slovénie,Toutes les filières,1,522538
2022-10,Slovénie,Toutes les filières,0,51481746
2022-11,Slovénie,Toutes les filières,0,73416999
2022-12,Slovénie,Toutes les filières,1,13206172
2023-01,Slovénie,Toutes les filières,1,1349781
2023-02,Slovénie,Toutes les filières,1,3136712
2023-03,Slovénie,Toutes les filières,1,15494144
2023-04,Slovénie,Toutes les filières,1,12183515
2023-05,Slovénie,Toutes les filières,1,23588161
2023-06,Slovénie,Toutes les filières,1,31024816
2023-07,Slovénie,Toutes les filières,1,37351626
